filename,width,height,class,xmin,ymin,xmax,ymax,
57fd906e-eb9607e0-5db4bc58-5338e302-68793ace.jpg,852,1024,tip,449,245,549,345,
5a941aa9-3fb00caf-12c3a228-9d1a8b93-bb07f960.jpg,852,1024,carina,420,321,520,421,
5a941aa9-3fb00caf-12c3a228-9d1a8b93-bb07f960.jpg,852,1024,tip,404,147,504,247,
f6dba27a-92f80cb2-d59377df-96591573-671b7de0.jpg,1024,842,carina,424,236,524,336,
f6dba27a-92f80cb2-d59377df-96591573-671b7de0.jpg,1024,842,tip,454,63,554,163,
5fe48a18-f8db2b13-1841bc69-1e8c42bb-c6213c29.jpg,1024,852,carina,481,265,581,365,
5fe48a18-f8db2b13-1841bc69-1e8c42bb-c6213c29.jpg,1024,852,tip,517,116,617,216,
30e11f80-9dcefa04-84ad4e01-27ae8606-7e2f1130.jpg,1024,852,carina,463,280,563,380,
30e11f80-9dcefa04-84ad4e01-27ae8606-7e2f1130.jpg,1024,852,tip,466,183,566,283,
bab242cd-bfc2c638-f57a8879-8bddc400-4921b515.jpg,1024,852,carina,434,370,534,470,
bab242cd-bfc2c638-f57a8879-8bddc400-4921b515.jpg,1024,852,tip,443,326,543,426,
c7dc48f4-54e281c8-36b5c712-620e12f0-157205f8.jpg,1024,852,carina,485,381,585,481,
c7dc48f4-54e281c8-36b5c712-620e12f0-157205f8.jpg,1024,852,tip,546,203,646,303,
2f040a90-71a9174e-584eaefc-04d00450-2edc7bf8.jpg,852,1024,carina,234,344,334,444,
2f040a90-71a9174e-584eaefc-04d00450-2edc7bf8.jpg,852,1024,tip,220,153,320,253,
3dbecf25-9eb26e2d-b3b09b62-2ada4e7c-6b4e7584.jpg,852,1024,carina,272,386,372,486,
3dbecf25-9eb26e2d-b3b09b62-2ada4e7c-6b4e7584.jpg,852,1024,tip,247,205,347,305,
1cda4d0e-f633ef94-ea435283-95d85d21-9064eb69.jpg,1024,852,carina,351,415,451,515,
1cda4d0e-f633ef94-ea435283-95d85d21-9064eb69.jpg,1024,852,tip,377,262,477,362,
71d6156c-1fa14016-9a1c4976-5c37f71a-1482ce17.jpg,1024,934,carina,390,430,490,530,
71d6156c-1fa14016-9a1c4976-5c37f71a-1482ce17.jpg,1024,934,tip,393,198,493,298,
acc94206-5db50a5f-1a006c20-34ced090-2a3c8b3f.jpg,1024,852,carina,509,468,609,568,
acc94206-5db50a5f-1a006c20-34ced090-2a3c8b3f.jpg,1024,852,tip,532,286,632,386,
e3c45153-53e1c6db-3f8ce4db-757c75de-f0eff601.jpg,852,1024,carina,343,372,443,472,
e3c45153-53e1c6db-3f8ce4db-757c75de-f0eff601.jpg,852,1024,tip,365,102,465,202,
1d307124-beddb97a-6f68a6cd-2b91e3ca-f198660c.jpg,852,1024,carina,262,365,362,465,
1d307124-beddb97a-6f68a6cd-2b91e3ca-f198660c.jpg,852,1024,tip,246,272,346,372,
26ae2940-a77d0275-c0f631fd-d9a4da7c-6d1230a8.jpg,1024,852,carina,505,370,605,470,
26ae2940-a77d0275-c0f631fd-d9a4da7c-6d1230a8.jpg,1024,852,tip,535,108,635,208,
fc133a31-f01f3fd8-3b3c0f9f-3708946b-2c561d7e.jpg,852,1024,carina,343,355,443,455,
fc133a31-f01f3fd8-3b3c0f9f-3708946b-2c561d7e.jpg,852,1024,tip,353,345,453,445,
e40f8278-3769e8d1-9f1f25e7-b1480c4b-6abd8dd1.jpg,1024,852,tip,476,155,576,255,
e40f8278-3769e8d1-9f1f25e7-b1480c4b-6abd8dd1.jpg,1024,852,carina,457,328,557,428,
67580ac5-130300a1-26f374a0-7f06925f-bb58a726.jpg,852,1024,carina,353,402,453,502,
67580ac5-130300a1-26f374a0-7f06925f-bb58a726.jpg,852,1024,tip,348,209,448,309,
3e060235-41bf593e-a32dd4c9-e787d755-36a6733c.jpg,852,1024,carina,247,406,347,506,
3e060235-41bf593e-a32dd4c9-e787d755-36a6733c.jpg,852,1024,tip,230,236,330,336,
35cdde77-fb8577aa-67365508-77fa8ce3-a1623e92.jpg,1024,974,carina,506,437,606,537,
35cdde77-fb8577aa-67365508-77fa8ce3-a1623e92.jpg,1024,974,tip,552,246,652,346,
4e9719ea-488e85c9-5b3ba19e-8c37fcf9-1c9822a7.jpg,1024,867,carina,506,282,606,382,
edab1a81-203f20ee-d84ab409-b222fe57-81b31b91.jpg,852,1024,carina,362,429,462,529,
edab1a81-203f20ee-d84ab409-b222fe57-81b31b91.jpg,852,1024,tip,357,273,457,373,
4ae60b59-7b0bd809-c631ee53-0c11cd8a-20d7961c.jpg,852,1024,carina,319,462,419,562,
4ae60b59-7b0bd809-c631ee53-0c11cd8a-20d7961c.jpg,852,1024,tip,293,278,393,378,
29fc4ac6-1f1880b3-f21e998f-11fc3a19-9294ddc3.jpg,852,1024,carina,417,392,517,492,
29fc4ac6-1f1880b3-f21e998f-11fc3a19-9294ddc3.jpg,852,1024,tip,389,194,489,294,
2b958e6e-2ef60edb-22dbe5d1-ea8258ae-6305ae89.jpg,852,1024,carina,288,473,388,573,
2b958e6e-2ef60edb-22dbe5d1-ea8258ae-6305ae89.jpg,852,1024,tip,323,301,423,401,
87f467a6-c99daf3c-26536ac3-28909941-f0fa07c0.jpg,1024,840,carina,436,351,536,451,
87f467a6-c99daf3c-26536ac3-28909941-f0fa07c0.jpg,1024,840,tip,439,202,539,302,
3a440483-cf060a82-4cf7ac26-53d9ce72-7679ce8d.jpg,1024,852,carina,350,341,450,441,
3a440483-cf060a82-4cf7ac26-53d9ce72-7679ce8d.jpg,1024,852,tip,350,207,450,307,
4b6429f8-7723d540-e8dc04e9-daafda73-a26b7953.jpg,1024,852,carina,366,242,466,342,
4b6429f8-7723d540-e8dc04e9-daafda73-a26b7953.jpg,1024,852,tip,394,119,494,219,
028fe3b9-a156da6d-d5a879b3-32790e67-071ae1e3.jpg,1024,852,carina,463,292,563,392,
028fe3b9-a156da6d-d5a879b3-32790e67-071ae1e3.jpg,1024,852,tip,468,126,568,226,
821c57f1-4463de6e-8ceaee90-04d7ed23-0a3c1e55.jpg,852,1024,carina,344,326,444,426,
821c57f1-4463de6e-8ceaee90-04d7ed23-0a3c1e55.jpg,852,1024,tip,323,153,423,253,
7b60adf6-77597c09-7030f676-19bd01f7-4a9aabf5.jpg,1024,852,carina,359,322,459,422,
7b60adf6-77597c09-7030f676-19bd01f7-4a9aabf5.jpg,1024,852,tip,377,161,477,261,
3ba444f0-9342d330-569bb619-5771ab88-a8fee26d.jpg,1024,852,carina,459,267,559,367,
0ba8ece5-8c043f66-59e4210a-780fc734-62f84b8b.jpg,852,1024,carina,266,199,366,299,
0ba8ece5-8c043f66-59e4210a-780fc734-62f84b8b.jpg,852,1024,tip,248,27,348,127,
13379af8-04afc5f3-6bba44c2-7020562c-96cf729d.jpg,852,1024,carina,379,396,479,496,
13379af8-04afc5f3-6bba44c2-7020562c-96cf729d.jpg,852,1024,tip,363,192,463,292,
669158d1-60b0f5e8-d714ad99-6bb6e038-e431e977.jpg,852,1024,carina,442,292,542,392,
669158d1-60b0f5e8-d714ad99-6bb6e038-e431e977.jpg,852,1024,tip,442,129,542,229,
3d7be303-14c5a417-38971f50-a89b9ec5-b2c5f62b.jpg,1024,852,carina,546,433,646,533,
3d7be303-14c5a417-38971f50-a89b9ec5-b2c5f62b.jpg,1024,852,tip,543,277,643,377,
eee987f5-dbc29450-3b0463bf-138d0ef1-7111f846.jpg,1024,852,carina,371,362,471,462,
eee987f5-dbc29450-3b0463bf-138d0ef1-7111f846.jpg,1024,852,tip,404,186,504,286,
98cd0094-544064f6-e5c4719f-cae6be3b-9f7af110.jpg,1024,877,carina,492,347,592,447,
98cd0094-544064f6-e5c4719f-cae6be3b-9f7af110.jpg,1024,877,tip,498,178,598,278,
82f2c2ab-789407c1-8c0dabc0-1118848e-1cfac551.jpg,852,1024,carina,445,238,545,338,
82f2c2ab-789407c1-8c0dabc0-1118848e-1cfac551.jpg,852,1024,tip,443,88,543,188,
085b43f4-c4135735-a5211a9f-153e2117-b9509ae0.jpg,875,1024,carina,444,423,544,523,
085b43f4-c4135735-a5211a9f-153e2117-b9509ae0.jpg,875,1024,tip,417,236,517,336,
d177787e-dc9359a3-582b1e49-348fde45-288d2c9a.jpg,1024,913,carina,483,367,583,467,
d177787e-dc9359a3-582b1e49-348fde45-288d2c9a.jpg,1024,913,tip,504,174,604,274,
3e29bd98-09e73a0a-1b734b28-6e52ada8-10ea7fd0.jpg,852,1024,carina,391,265,491,365,
3e29bd98-09e73a0a-1b734b28-6e52ada8-10ea7fd0.jpg,852,1024,tip,378,75,478,175,
a265f53b-dd21dc89-08aea3fa-5cbb60ee-c9bfc845.jpg,1024,852,carina,437,260,537,360,
a265f53b-dd21dc89-08aea3fa-5cbb60ee-c9bfc845.jpg,1024,852,tip,478,117,578,217,
138e15e1-82368001-70725244-1ac06c0d-a272de11.jpg,852,1024,carina,312,339,412,439,
138e15e1-82368001-70725244-1ac06c0d-a272de11.jpg,852,1024,tip,323,209,423,309,
135ec77f-7fa6618e-c3d22b73-7bf0bc01-f7b63153.jpg,1024,852,carina,354,310,454,410,
135ec77f-7fa6618e-c3d22b73-7bf0bc01-f7b63153.jpg,1024,852,tip,359,284,459,384,
abac6b6e-2dde82a7-fd11d1b8-c68e89c0-a3397ad9.jpg,1024,852,carina,442,364,542,464,
abac6b6e-2dde82a7-fd11d1b8-c68e89c0-a3397ad9.jpg,1024,852,tip,496,181,596,281,
2e6628da-c6745769-8e9d43a8-fc3dd044-bf8f4a2f.jpg,1024,852,carina,416,286,516,386,
2e6628da-c6745769-8e9d43a8-fc3dd044-bf8f4a2f.jpg,1024,852,tip,556,93,656,193,
663e6cfb-d6f306af-8bc13bc0-a3448dee-4e3aa7b3.jpg,1024,852,carina,440,277,540,377,
663e6cfb-d6f306af-8bc13bc0-a3448dee-4e3aa7b3.jpg,1024,852,tip,451,104,551,204,
87383e1f-3315aafc-31eda0fe-2554c933-5f76e0b9.jpg,852,1024,carina,324,334,424,434,
87383e1f-3315aafc-31eda0fe-2554c933-5f76e0b9.jpg,852,1024,tip,261,149,361,249,
990c3e19-8c6b1c30-c742c661-13881513-9abc4143.jpg,852,1024,carina,344,292,444,392,
990c3e19-8c6b1c30-c742c661-13881513-9abc4143.jpg,852,1024,tip,370,140,470,240,
262e4db6-372bd9d6-486c1997-b8605741-90ff82ee.jpg,852,1024,carina,476,415,576,515,
262e4db6-372bd9d6-486c1997-b8605741-90ff82ee.jpg,852,1024,tip,495,221,595,321,
387f5808-179f2bfc-bcf31eae-630eb823-f6ea5760.jpg,807,1024,tip,445,328,545,428,
0095c967-0422b8fb-9e031c60-f8d09b55-d7fc7d09.jpg,852,1024,carina,335,353,435,453,
0095c967-0422b8fb-9e031c60-f8d09b55-d7fc7d09.jpg,852,1024,tip,337,156,437,256,
ec9732b5-eeb9d061-4818dc77-1f2e9677-d26062ad.jpg,1024,852,carina,413,344,513,444,
ec9732b5-eeb9d061-4818dc77-1f2e9677-d26062ad.jpg,1024,852,tip,415,165,515,265,
c5ff05cc-170fb74a-e1f7e935-60c6363c-7b2934fb.jpg,1024,852,carina,488,385,588,485,
c5ff05cc-170fb74a-e1f7e935-60c6363c-7b2934fb.jpg,1024,852,tip,502,213,602,313,
6e80597d-99bd9d40-b5b20f0d-f5cb5eb4-f37354e7.jpg,852,1024,tip,447,265,547,365,
6e80597d-99bd9d40-b5b20f0d-f5cb5eb4-f37354e7.jpg,852,1024,carina,420,444,520,544,
748bea38-e13df0bb-508a1379-c9d9e75b-52f30438.jpg,852,1024,carina,366,388,466,488,
748bea38-e13df0bb-508a1379-c9d9e75b-52f30438.jpg,852,1024,tip,370,209,470,309,
d88bc850-2681d230-e2d3bc84-ba0996c2-078fe63b.jpg,1024,852,carina,437,298,537,398,
d88bc850-2681d230-e2d3bc84-ba0996c2-078fe63b.jpg,1024,852,tip,464,76,564,176,
d88bc850-2681d230-e2d3bc84-ba0996c2-078fe63b.jpg,1024,852,carina,433,313,533,413,
85a3c67f-dcd6e841-c13575e2-65aeb46a-4309175f.jpg,1024,852,carina,442,188,542,288,
85a3c67f-dcd6e841-c13575e2-65aeb46a-4309175f.jpg,1024,852,tip,428,61,528,161,
52f000cb-6490ad5d-dfa2e234-d1a34105-1ff09ddb.jpg,852,1024,carina,216,323,316,423,
52f000cb-6490ad5d-dfa2e234-d1a34105-1ff09ddb.jpg,852,1024,tip,258,79,358,179,
694d3c18-3630e256-4ef7683e-716d6fc9-e1d4b444.jpg,1024,852,carina,436,272,536,372,
694d3c18-3630e256-4ef7683e-716d6fc9-e1d4b444.jpg,1024,852,tip,508,96,608,196,
f210cbe4-297f33dc-f8677b1e-6a62d46d-c9700bde.jpg,852,1024,carina,379,424,479,524,
f210cbe4-297f33dc-f8677b1e-6a62d46d-c9700bde.jpg,852,1024,tip,379,274,479,374,
5689e6ab-dcf08e55-f7c2551b-45eba845-2c0655b6.jpg,867,1024,carina,442,435,542,535,
5689e6ab-dcf08e55-f7c2551b-45eba845-2c0655b6.jpg,867,1024,tip,466,281,566,381,
a49e083a-2e4b680d-2d83a7d4-11e35d07-aaf766c1.jpg,1024,871,carina,355,377,455,477,
a49e083a-2e4b680d-2d83a7d4-11e35d07-aaf766c1.jpg,1024,871,tip,357,349,457,449,
99fd6972-c97fa0c4-b8b3e4a2-ee857174-f408bac7.jpg,852,1024,carina,366,417,466,517,
99fd6972-c97fa0c4-b8b3e4a2-ee857174-f408bac7.jpg,852,1024,tip,368,230,468,330,
cb6e37b7-484c9913-06aec44f-d291ef5e-b614cae9.jpg,852,1024,carina,328,301,428,401,
aee7cba0-497c7764-a6e9efbc-993116c2-f85bbeda.jpg,925,1024,carina,366,357,466,457,
aee7cba0-497c7764-a6e9efbc-993116c2-f85bbeda.jpg,925,1024,tip,343,147,443,247,
36c150f4-1de99b76-edb9dd30-e397b2dc-0b40b585.jpg,1024,852,carina,410,286,510,386,
36c150f4-1de99b76-edb9dd30-e397b2dc-0b40b585.jpg,1024,852,tip,465,148,565,248,
eb0d1b18-2ce3c3ee-fbfbeb2a-10bed288-7cbf9722.jpg,852,1024,carina,380,325,480,425,
eb0d1b18-2ce3c3ee-fbfbeb2a-10bed288-7cbf9722.jpg,852,1024,tip,365,132,465,232,
65c02525-8c02d63e-c6476c01-6fe0405d-12e1545d.jpg,1024,980,carina,458,253,558,353,
65c02525-8c02d63e-c6476c01-6fe0405d-12e1545d.jpg,1024,980,tip,430,56,530,156,
ffff9f9e-1456c2d8-cd38bf37-96c43849-be224dcb.jpg,852,1024,carina,471,353,571,453,
ffff9f9e-1456c2d8-cd38bf37-96c43849-be224dcb.jpg,852,1024,tip,505,174,605,274,
8fd649e7-a6f15bf5-eca2776e-a4030e98-f8ecf7a7.jpg,1024,852,carina,342,182,442,282,
8fd649e7-a6f15bf5-eca2776e-a4030e98-f8ecf7a7.jpg,1024,852,tip,366,3,466,103,
59ae55e5-0bc0df76-b02e82a5-af797057-4967ff35.jpg,1024,852,carina,338,365,438,465,
59ae55e5-0bc0df76-b02e82a5-af797057-4967ff35.jpg,1024,852,tip,357,210,457,310,
72244e0c-5ec52391-21b7541c-e33811f2-a2a23c18.jpg,1024,852,carina,488,316,588,416,
72244e0c-5ec52391-21b7541c-e33811f2-a2a23c18.jpg,1024,852,tip,520,129,620,229,
d9f349f3-80e9216e-45e09da0-e49d3744-51d67a38.jpg,1024,884,carina,447,355,547,455,
d9f349f3-80e9216e-45e09da0-e49d3744-51d67a38.jpg,1024,884,tip,467,175,567,275,
f704b344-a58d879c-bf0082e3-42ab1548-b1a1bc76.jpg,852,1024,carina,349,442,449,542,
f704b344-a58d879c-bf0082e3-42ab1548-b1a1bc76.jpg,852,1024,tip,331,250,431,350,
8fcf2832-1b268895-bb19f48d-f77a69f8-2a716d1d.jpg,1024,852,carina,520,228,620,328,
8fcf2832-1b268895-bb19f48d-f77a69f8-2a716d1d.jpg,1024,852,tip,526,51,626,151,
64afdbec-6176d493-952dafdf-dd4703df-264da800.jpg,1024,932,carina,450,288,550,388,
64afdbec-6176d493-952dafdf-dd4703df-264da800.jpg,1024,932,tip,451,110,551,210,
22d63333-0c4776e9-22609b56-8e5d5d25-9b2698f7.jpg,1024,852,carina,463,269,563,369,
22d63333-0c4776e9-22609b56-8e5d5d25-9b2698f7.jpg,1024,852,tip,467,82,567,182,
a80ec213-9790b4e7-21df8d83-94a9bd0c-4abc9192.jpg,1024,852,carina,445,320,545,420,
a80ec213-9790b4e7-21df8d83-94a9bd0c-4abc9192.jpg,1024,852,tip,463,137,563,237,
083b0076-09098f04-83d91195-6546f2be-f91f51f8.jpg,1024,852,carina,550,302,650,402,
083b0076-09098f04-83d91195-6546f2be-f91f51f8.jpg,1024,852,tip,598,129,698,229,
e363abfc-f6cc1f27-3a122739-33efa7cc-0f886935.jpg,1024,852,carina,461,251,561,351,
e363abfc-f6cc1f27-3a122739-33efa7cc-0f886935.jpg,1024,852,tip,485,72,585,172,
3038f798-94e1b9ae-a0714d0a-5d74ea54-0a242f6b.jpg,852,1024,carina,391,290,491,390,
3038f798-94e1b9ae-a0714d0a-5d74ea54-0a242f6b.jpg,852,1024,tip,418,99,518,199,
0157ab67-889bfd11-a463bcb9-bc6dbd2a-aaaacd9e.jpg,852,1024,carina,359,315,459,415,
0157ab67-889bfd11-a463bcb9-bc6dbd2a-aaaacd9e.jpg,852,1024,tip,371,147,471,247,
dc611dd9-0388a25a-458fbd2e-6cfdaf0a-3a5b801a.jpg,852,1024,carina,328,399,428,499,
dc611dd9-0388a25a-458fbd2e-6cfdaf0a-3a5b801a.jpg,852,1024,tip,346,211,446,311,
a06820cf-de5b7182-bdca6623-5e628848-ebd42be7.jpg,852,1024,carina,277,612,377,712,
4d7e2b65-06b194a0-73183ed9-f1843e60-4b70cfd9.jpg,1024,865,carina,521,259,621,359,
4d7e2b65-06b194a0-73183ed9-f1843e60-4b70cfd9.jpg,1024,865,tip,542,71,642,171,
27e84e31-ee65e722-ca83dca9-a4a07f2f-334a294d.jpg,852,1024,carina,362,357,462,457,
27e84e31-ee65e722-ca83dca9-a4a07f2f-334a294d.jpg,852,1024,tip,383,207,483,307,
3bfe5b3d-fa328bbb-90fe2308-579f1320-77f2de81.jpg,1024,852,carina,345,434,445,534,
3bfe5b3d-fa328bbb-90fe2308-579f1320-77f2de81.jpg,1024,852,tip,372,217,472,317,
18ef0d0f-3f140f44-a001da88-15e92314-b4172367.jpg,1024,852,carina,436,281,536,381,
18ef0d0f-3f140f44-a001da88-15e92314-b4172367.jpg,1024,852,tip,436,81,536,181,
05e2a5a4-20b20f53-726caf8e-ffd09add-bb7adf86.jpg,1024,852,carina,478,384,578,484,
05e2a5a4-20b20f53-726caf8e-ffd09add-bb7adf86.jpg,1024,852,tip,496,183,596,283,
d98904f3-86a5d77b-9a89d1a5-83135406-f8bc8596.jpg,852,1024,carina,393,373,493,473,
d98904f3-86a5d77b-9a89d1a5-83135406-f8bc8596.jpg,852,1024,tip,413,218,513,318,
ce5b980a-39d861d4-c9184dee-08626cce-313eb439.jpg,852,1024,carina,326,420,426,520,
ce5b980a-39d861d4-c9184dee-08626cce-313eb439.jpg,852,1024,tip,340,271,440,371,
a502b409-7c90b909-1e0c5831-9512468d-270f7759.jpg,1024,852,carina,527,396,627,496,
a502b409-7c90b909-1e0c5831-9512468d-270f7759.jpg,1024,852,tip,546,231,646,331,
1c189840-e66a3095-0b7a2850-4ece7eb0-dfb4a9aa.jpg,852,1024,carina,400,361,500,461,
1c189840-e66a3095-0b7a2850-4ece7eb0-dfb4a9aa.jpg,852,1024,tip,438,207,538,307,
113eaac9-b9591de8-770fd676-d5913763-f3372bf7.jpg,1024,852,carina,418,373,518,473,
113eaac9-b9591de8-770fd676-d5913763-f3372bf7.jpg,1024,852,tip,427,203,527,303,
e31796b8-4d6386af-660d24eb-cc42cf9b-c58323b4.jpg,1024,746,carina,435,265,535,365,
e31796b8-4d6386af-660d24eb-cc42cf9b-c58323b4.jpg,1024,746,tip,435,198,535,298,
601aa5d2-2ece0ce9-7530c5e0-45158ff0-b5ba1aa9.jpg,852,1024,carina,289,488,389,588,
74103d05-3db6a933-64b8ef36-748dc59f-8af3c0df.jpg,1024,852,tip,418,82,518,182,
74103d05-3db6a933-64b8ef36-748dc59f-8af3c0df.jpg,1024,852,carina,416,251,516,351,
6e69cf48-7c23823d-46d1208a-987b6cb2-a2badc56.jpg,1024,852,carina,460,287,560,387,
6e69cf48-7c23823d-46d1208a-987b6cb2-a2badc56.jpg,1024,852,tip,479,140,579,240,
ea3e2ea8-64b2a9a0-0e554715-99ba0c81-4d62fe48.jpg,879,1024,carina,407,328,507,428,
74d82711-a3d9f5a1-fdad1b64-7230a87e-69aa7d8d.jpg,1024,852,carina,442,313,542,413,
74d82711-a3d9f5a1-fdad1b64-7230a87e-69aa7d8d.jpg,1024,852,tip,436,176,536,276,
ec5df6af-b0f26a9c-dad410e6-4b3f6370-c99c6e84.jpg,852,1024,carina,348,390,448,490,
ec5df6af-b0f26a9c-dad410e6-4b3f6370-c99c6e84.jpg,852,1024,tip,384,229,484,329,
e6c97baf-837d4d14-e1c0b66a-fdc9dbfb-8c965ee6.jpg,1024,852,carina,372,343,472,443,
e6c97baf-837d4d14-e1c0b66a-fdc9dbfb-8c965ee6.jpg,1024,852,tip,348,155,448,255,
596f46fc-2f44f3d2-6f110792-311aa44d-4894cc96.jpg,848,1024,carina,435,304,535,404,
596f46fc-2f44f3d2-6f110792-311aa44d-4894cc96.jpg,848,1024,tip,491,162,591,262,
43e1f940-edb98fae-260e9c18-e4772487-392975e7.jpg,852,1024,carina,407,356,507,456,
94b948f6-74f9efa9-74539dd4-db5b7afd-f7757ecb.jpg,1024,852,carina,366,331,466,431,
94b948f6-74f9efa9-74539dd4-db5b7afd-f7757ecb.jpg,1024,852,tip,368,138,468,238,
2605ab73-28aaab51-8298c6cb-1178231f-5982328c.jpg,828,1024,carina,363,294,463,394,
2605ab73-28aaab51-8298c6cb-1178231f-5982328c.jpg,828,1024,tip,367,118,467,218,
e11744bf-be9785c7-44fafa13-a161aab2-84ce6739.jpg,852,1024,carina,323,343,423,443,
e11744bf-be9785c7-44fafa13-a161aab2-84ce6739.jpg,852,1024,tip,338,198,438,298,
664b8240-b7672f61-18531adb-811c815f-555a11d4.jpg,852,1024,carina,378,244,478,344,
97801b0e-5306d688-87ac701f-27170403-441f7dc7.jpg,852,1024,carina,328,306,428,406,
97801b0e-5306d688-87ac701f-27170403-441f7dc7.jpg,852,1024,tip,365,166,465,266,
4095996e-f8e2d9b1-6d25ee5b-ba56f785-8cc0eca0.jpg,852,1024,carina,324,352,424,452,
4095996e-f8e2d9b1-6d25ee5b-ba56f785-8cc0eca0.jpg,852,1024,tip,305,163,405,263,
29625da6-c727bed4-1a61b739-f2bbdb7f-131be12b.jpg,852,1024,carina,333,381,433,481,
29625da6-c727bed4-1a61b739-f2bbdb7f-131be12b.jpg,852,1024,tip,328,182,428,282,
70c7efcc-77462756-e90a2f44-a6fa5605-f47e97e6.jpg,852,1024,carina,355,435,455,535,
70c7efcc-77462756-e90a2f44-a6fa5605-f47e97e6.jpg,852,1024,tip,382,254,482,354,
81f9752b-e42fe6d4-2cf8158e-e64de497-c12b0fb3.jpg,944,1024,carina,372,408,472,508,
81f9752b-e42fe6d4-2cf8158e-e64de497-c12b0fb3.jpg,944,1024,tip,375,285,475,385,
5ece955b-c8863dce-13524627-dfa6f571-fc77f5cf.jpg,1024,852,carina,435,315,535,415,
5ece955b-c8863dce-13524627-dfa6f571-fc77f5cf.jpg,1024,852,tip,437,141,537,241,
dacf39b1-38dce9d2-4cd9432c-36c3ae18-812baf82.jpg,1021,1024,carina,414,391,514,491,
dacf39b1-38dce9d2-4cd9432c-36c3ae18-812baf82.jpg,1021,1024,tip,423,189,523,289,
d2503ee4-8610f000-5b9f021f-416f83c4-94487c0e.jpg,852,1024,carina,390,346,490,446,
d2503ee4-8610f000-5b9f021f-416f83c4-94487c0e.jpg,852,1024,tip,420,174,520,274,
4e509cec-53fcaaef-08a1eec7-dc620e46-19e1bcc8.jpg,1024,852,carina,421,314,521,414,
4e509cec-53fcaaef-08a1eec7-dc620e46-19e1bcc8.jpg,1024,852,tip,416,165,516,265,
0243e6c9-3937a83b-5dd3379b-fa23744a-c42407b7.jpg,1024,852,carina,449,350,549,450,
0243e6c9-3937a83b-5dd3379b-fa23744a-c42407b7.jpg,1024,852,tip,475,176,575,276,
4c7c434b-01e696b3-7c69ee74-321ca45e-24d47203.jpg,974,1024,carina,356,328,456,428,
4c7c434b-01e696b3-7c69ee74-321ca45e-24d47203.jpg,974,1024,tip,373,135,473,235,
bd9db1a2-423af2ac-ae9a9807-e39833db-685f0492.jpg,1024,920,carina,390,304,490,404,
bd9db1a2-423af2ac-ae9a9807-e39833db-685f0492.jpg,1024,920,tip,416,147,516,247,
ca0bf167-0082940d-d55e9a61-e2521113-c6d09733.jpg,852,1024,carina,382,306,482,406,
ca0bf167-0082940d-d55e9a61-e2521113-c6d09733.jpg,852,1024,tip,386,98,486,198,
6db43250-3805878f-2c17216e-fdf48aec-00dee0dc.jpg,852,1024,carina,415,323,515,423,
6db43250-3805878f-2c17216e-fdf48aec-00dee0dc.jpg,852,1024,tip,446,183,546,283,
2c5ab860-0c27516b-6efcc207-ad7e9bd8-2b189e4b.jpg,1024,938,carina,397,510,497,610,
2c5ab860-0c27516b-6efcc207-ad7e9bd8-2b189e4b.jpg,1024,938,tip,368,343,468,443,
0a7ceb69-74dceed2-11d52115-a4b23fb2-e7094248.jpg,922,1024,carina,405,420,505,520,
0a7ceb69-74dceed2-11d52115-a4b23fb2-e7094248.jpg,922,1024,tip,408,232,508,332,
68cbfac9-5b7103e5-ea369ed4-6bcd29e1-187954f1.jpg,1024,925,carina,330,393,430,493,
68cbfac9-5b7103e5-ea369ed4-6bcd29e1-187954f1.jpg,1024,925,tip,322,195,422,295,
08078a19-e64a4c34-877cd0b1-d18064ff-0555a4fa.jpg,852,1024,carina,337,259,437,359,
08078a19-e64a4c34-877cd0b1-d18064ff-0555a4fa.jpg,852,1024,tip,386,66,486,166,
3e943e25-202bd97a-e93469d8-8938dffa-2b74dba4.jpg,852,1024,carina,364,258,464,358,
3e943e25-202bd97a-e93469d8-8938dffa-2b74dba4.jpg,852,1024,tip,364,68,464,168,
1666e9d0-8ec0535f-3b486883-ac4c0c07-6318d8e0.jpg,852,1024,carina,292,288,392,388,
1666e9d0-8ec0535f-3b486883-ac4c0c07-6318d8e0.jpg,852,1024,tip,335,138,435,238,
2d6d4f01-a8700269-a0221c70-d76e7e5d-8be52dd1.jpg,852,1024,carina,362,296,462,396,
2d6d4f01-a8700269-a0221c70-d76e7e5d-8be52dd1.jpg,852,1024,tip,388,145,488,245,
9a323169-b443d149-abd08d42-9eae16d4-e4dec2b7.jpg,1024,852,carina,366,319,466,419,
9a323169-b443d149-abd08d42-9eae16d4-e4dec2b7.jpg,1024,852,tip,370,154,470,254,
9e9d2eaf-04263980-3859cd2a-eaf2032f-d97c0228.jpg,852,1024,carina,348,413,448,513,
62ae4843-a373dea9-a6936564-de9f3e90-32be68f3.jpg,897,1024,carina,343,457,443,557,
62ae4843-a373dea9-a6936564-de9f3e90-32be68f3.jpg,897,1024,tip,392,211,492,311,
d6f89d1b-0ff1f4e1-7faba51c-ec33bba2-b251fbd3.jpg,1024,852,tip,475,159,575,259,
e5690e77-f984d2fa-08e28305-b11c857e-76dc35c1.jpg,1024,852,carina,432,238,532,338,
e5690e77-f984d2fa-08e28305-b11c857e-76dc35c1.jpg,1024,852,tip,422,43,522,143,
d6431429-66418af1-1fee6576-95c40007-b20825d3.jpg,1024,888,carina,529,290,629,390,
